id,order_id,product_id,quantity,unit_price,total_price,created_at
7076,3029,167,,,1027.74,2025-04-12 22:49:05
20207,8644,234,1,179.52,-17952,2025-05-14 03:53:55
8202,3520,124,-1,268.15USD,268.15,2025-06-01 06:07:31
21451,9162,161,2,245.84,491.68,2024-06-06 03:40:12
23220,9918,456,2,,443.24,2024-04-25 21:07:56
4923,2084,189,2,,42.06USD,2025-01-19 03:36:20
20407,8723,91,2,-4015.8999999999996,803.18,  2025-04-12 23:39:53  
17250,7357,47,1,720.28,TBD,
22539,9634,493,1,15.58,15.58,
12288,5253,111,1,792.13,792.13,2025-03-28 01:41:11
23276,9939,110,#N/A,1058.08,1058.08,3025-02-27 02:43:04
20297,8680,39,1,,1448.85,2025-01-22 05:38:35
19342,8286,449,2,395.7,791.4,2024-07-19 04:04:39
13357,5711,271,1,563.91,563.91,2024-10-06 21:29:33
4253,1801,150,2,754.67,,2024-06-02 18:37:23
6530,2792,442,1,336.88,,2025-01-10 17:29:05
9265,3967,144,1,512.2,512.2,2025-03-11 15:57:47
21946,9374,390,1,79.16,$79.16,2025-06-24 18:46:10
22050,9418,358,--,,TBD,2025-03-26 01:51:32
19182,8220,410,3,-107.6,32.28,2024-06-09 02:05:21
9337,3997,223,1,Inf,238.09,2025-06-22 09:31:29
20253,8661,216,1,90.85,90.85,2024-10-05 10:08:08
3411,1453,409,1,37.02,37.02,2024-12-20 15:48:13
3243,1385,299,1,1208190,None,2024-04-27 14:51:39
16334,6968,395,,637.32,true,2025-05-12 11:16:43
22687,9697,1000416,Inf,155.04,155.04,2023-04-04 21:06:01
12280,5249,492,1,-12.11,12.11,2025-05-28 19:10:05
22942,9807,459,not available,,447.79,2023-05-18 22:19:18
17720,7576,191,Inf,N/A,53.8,2023-08-11 17:05:22
14676,6288,157,1,408.57,408.57,2025-06-05 22:45:47
442,191,83,2,173.1,346.2,2025-02-15 11:10:27
9763,4175,449,$1.00,395.7,395.7,2023-10-24 02:20:10
3273,1396,18,2000,580.92,1161.84,2025-03-11 06:10:19
5529,2343,312,1,null,450.22,2024-06-25 19:14:25
5541,2347,351,2,-2655.5,531.1,12/05/2025
14938,6393,254,3,697.48,2092.44,2024-08-02 19:00:39
7761,3318,333,1.00000000000001,1273.12,1273.12,2024-11-14 18:43:39
17390,7424,435,1,334.46,334.46
17482,7465,273,1,833.3,833.3,2025-01-14 11:04:34
21243,9071,297,1,2362.25,null,2025-06-11 11:28:12
8346,3579,6,1,--,-796.97,2023-09-24 07:33:57
8436,3615,298,-5,174.86,524.58,
11582,4973,453,2,386.12,772.24,2024-10-04 01:11:57
14232,6091,264,1,$416.11,,2024-12-19 03:59:17
8760,3748,109,#N/A,2118.98,2118.98,
3451,1470,238,1,365.04,365.04,2024-08-18 23:20:55
19598,8388,441,1,370.78,370.78,2023-07-08 12:02:59
15903,6792,263,,379.32,1137.96,2024-04-13 09:12:09
3668,1561,416,1,20.81,20.81,2025-04-19 23:29:24
21430,9151,372,-1,33.91,N/A,2024-09-10 04:53:22
20277,8672,297,3,2362.25,7086.75,2025-01-11 01:41:14
9819,4198,459,0,,null,2024-06-03 18:17:42
8144,3493,255,3,972.72,2918.16,2024-05-09 17:38:20
11447,4913,323,1,501.23,-501.23,2025-05-22 03:11:41
7365,3149,10,1,0,458.66,2024-04-02 02:52:42
3577,1523,124,1,268.15,268.15,2025-04-09 22:39:13
10299,4412,279,2,None,2561.56,2024-07-03 01:11:35
8373,3590,324,1,476.43,476.43,2025-06-24 18:42:33
9723,4155,405,2,,29.12,2022-11-08 19:26:31
14983,6411,327,1,1285.37,1285.37,2025-05-12 11:55:27
19180,8219,486,1,11.5,11.5,2024-04-18 14:14:10
18823,8071,342,1,N/A,1054.66,2025-05-27 13:04:25
20410,8724,232,1,261.68,261.68,2025-06-09 08:57:43
1234,530,37,,1497.69,N/A,2025-04-10 19:30:39
12116,5187,167,99999,342.58,685.16,2025-06-06 07:36:08
628,271,115,1,1795.45,1795.45,2025-06-24 15:58:53
18263,7816,279,1,1280.78,1280.78,2023-03-22 01:47:49
22689,9697,199,1,-588.1,58.81,2023-04-04 21:06:01
1863,795,217,2,356.33,712.66,2025-02-08 10:20:54
7291,3115,102,1,1266.45,1266.45,2025-06-14 16:48:13
1860,794,367,N/A,135.42,135.42,2022-07-06 19:14:26
20949,8944,278,1,2846.65,2846.65,2025-04-12 05:50:42
189,80,281,1,792.4,792.4,2025-06-10 02:31:44
21029,8983,481,1,75.04,75.04USD,2024-08-09 17:49:35
12646,5400,146,2,759.65,1519.3,2025-04-07 10:48:49
17592,7520,36,1,703.48,703.48,2024-08-25 08:01:33
12027,5152,393,3,,2959.71,2025-03-09 11:41:26
8102,3473,397,2,760.45,1520.9,2025-02-18 01:42:32
10577,4531,184,,29.21,,2025-04-27 03:47:15
5396,2286,112,-1,273.15,273.15,2025-07-04 10:50:20
18029,7711,259,true,623.74,623.74,2025-03-10 15:56:13
752,328,245,1,EMPTY,78.95,,extra_col_value
1523,656,2,1,1154.24,1154.24,2024-12-01 22:23:13
16030,6845,9,1,1261.67,1261.67,2025-03-28 17:25:40
14018,6007,365,3,N/A,-920.19,2025-03-12 19:59:58
9156,3919,161,1,245.84,245.84,2024-06-05 02:50:19
20648,8827,50,-1,1165.55,1165.55,2025-05-20 05:07:16
580,250,432,2,177.59,355.18,2025-05-03 09:11:57
17278,7369,184,1,29.21,29.21,2023-09-12 03:28:08
1477,640,310,1,,440.51,2024-05-29 19:32:32
19426,8322,129,1,359.52,Inf,
19559,8372,438,1,310040,310.04,
15810,6751,149,-5,102.61,205.22,
6834,2926,238,1,365.04,-36504,2025-05-06 01:18:39
1087,466,441,1,370.78,370.78,2025-06-14 03:24:04
3164,1352,102,2,,2532.9,2025-04-05 02:48:25
13875,5948,97,1,50.29,not available,2025-02-26 04:34:02
17316,7386,344,1,1010.52,1010.52,2023-09-28 08:44:42
13267,5673,208,TBD,44.84,89.68,2025-04-27 06:00:50
2041,871,251,1,630.51,630.51,2024-12-23 20:15:25
7863,3363,323,3,501.23,$1503.69,2025-01-14 08:24:53
19042,8170,450,1,128.59,128.59,2024-13-45
10935,4678,6,1,796.97,#REF!,2025-06-16 22:39:07
20665,8834,235,-5,279.32,279.32,2024-02-12 10:39:36
17104,7292,230,1,???,,2024-04-07 00:54:03
14833,6350,398,1,783.59,--,2025-05-14 01:09:04
8005,3432,361,1,null,262.85,2025-03-06 22:46:18
20311,8686,62,2,862.23,-172446,2025-04-05 12:26:35
16394,6992,355,1,123.99,123.99USD,2024-10-10 00:38:59
3193,1364,19,1,1039.13,null,2025-02-01 15:53:20
10576,4530,295,1,2337.98,2337.98,2025-01-15 21:50:17
6111,2611,130,-5,697.8,697.8,2023-11-29 03:29:49
560,242,461,1,87.96,87.96,2023-02-08 15:10:28
10502,4498,285,3,-1547.8,-4643.4,2024-06-07 04:00:35
667,286,31,,675.45,1350.9,2025-07-20 05:21:46
5089,2158,94,1,-445.98,445.98,2025-04-30 06:43:17
14039,6016,77,3,107.36,322.08,2024-07-11 10:52:10
5046,2139,72,1,555.81,555.81,2025-03-02 13:54:55
22226,9495,143,3,132.29,396870,2023-05-05 21:21:14
1115,477,452,3,189.52,568.56,2024-08-27 05:02:32
1503,648,440,0,394.51,394.51,2025-05-27 18:51:22
10105,4324,51,1,229.99,229.99,2024-09-09 16:42:19
8454,3624,391,1,1039.89,1039.89,2025-03-23 01:07:57
2841,1205,50,1,1165.55,,
9995,4274,268,3,-45459,-1363.77,
9272,3970,92,2,455.3,910.6,2024-02-13 00:22:05
20532,8776,466,,103.7,,2025-03-07 22:37:33
10489,4491,494,99999,33.699999999999996,-67.38,2024-09-08 12:44:52
3303,1409,203,abc,460.42,460.42,2023-11-12 06:49:25
1017,437,134,1,142.15,true,2025-03-11 03:46:52
8273,3548,447,1,350.83,350.83,2023-12-06 14:04:58
21641,9245,81,1,315.38,315.38,2024-12-28 12:03:26
3085,1319,236,,85.35,85.35,2025-04-14 04:51:28
20300,8681,453,2,-3861.2,772.24,2025-05-11 03:06:42
12689,5417,7,1,239.83,239.83,2025-06-17 18:12:50
10093,4321,442,1,336.88,-33688,2023-03-20 01:34:56
14575,6249,269,,0,0,2025-04-24 00:58:39
23201,9911,451,-1,137.33,137.33,
7086,3033,225,-1,49.68,49.68,2024-01-23 20:59:13
14307,6126,59,1,1086.32,1086.32,2025-06-19 18:58:44
17365,7412,1,3,484.78,-14543.4,2024-05-30 17:04:34
22973,9817,270,1,496.65,496.65,2025-01-17 18:08:38
22434,9584,98,2,92.28,184.56,2025-01-08 16:10:33
6478,2771,148,2,130.62,261.24,2023-10-07 18:19:04
15741,6720,199,3,58.81,176.43,2025-05-25 19:03:32
7442,3184,245,Inf,78.95,157.9USD,2024-05-02 05:00:03
7604,3254,115,1,N/A,1795.45,2025-01-24 02:45:21
15686,6699,457,0,377.34,377.34,2025-06-02 17:29:10
9495,4063,155,1,101.45,101.45,
16047,6852,227,3,265.89,797.67,2024-07-08 10:42:21
4362,1844,237,1,393.76,393.76,2025-03-26 10:29:05
5808,2469,7,1,239.83,239.83,2024-13-45
13339,5702,303,,153.51,307.02,2025-03-08 03:20:28
20365,8707,388,1,$1928.25,1928.25,2025-04-26 11:59:00
20480,8751,19,1,1039.13,1039.13,2024-06-13 01:51:58
14477,6206,384,1,133.8,133.8
20783,8881,177,1,48.13,48.13,
14604,6262,234,,179.52,179.52,2023-12-19 05:41:52
22458,9597,1000358,99999,255.48,255.48,N/A
9384,4016,447,-1,,N/A,2023-11-02 16:44:06
5139,2177,150,1,-7546.7,754.67,2023-10-16 05:28:41
3993,1692,439,3,155.04,465.12,2025-04-26 01:17:06
19424,8322,341,1,,1368.22,2025-06-27 04:01:46
17300,7379,46,2,1369.15,2738.3,2025-06-25 15:51:27
9549,4085,175,2,EMPTY,-563.9,2025-03-02 19:26:42
23426,10000,370,1,N/A,80.03,
8965,3832,138,1,590980,590.98,2025-04-12 02:05:52
15314,6549,454,1,324.45,--,3025-03-01 02:15:27
11384,4888,230,1,$372.58,,2024-07-25 13:41:57
2192,934,279,1,-128078,1280.78,2023-02-20 08:53:38
4272,1807,1000382,0,37.36,37.36,2024-09-26 05:38:10
18139,7760,296,1,,,2024-11-06 01:21:45
7168,3067,479,None,74.59,74.59,2025-06-01 21:03:37
298,124,153,1,418.58,418.58,???
11752,5040,470,3,54.63,163.89,2025-02-05 07:41:12
93,36,1000396,2,454.59,,2025-04-17 20:59:58
8309,3562,461,1,-8796,87.96,2025-02-27 18:07:14
6733,2881,169,1,400.02,400.02,2024-10-27 07:16:25
15989,6830,399,2,1068.78,,  2025-01-01 02:05:13  
18968,8137,357,2,31.38,62.76,2025-06-07 14:42:33
15033,6433,321,0,465.62,465.62,UNKNOWN
10300,4413,487,0,-313.6,31.36,2025-05-12 06:52:58
3107,1328,408,1,37.12,37.12,2024-09-03 11:24:42
5819,2473,335,$1.00,342.25,342.25,2025-02-03 23:36:24
12144,5196,112,99999,273.15,273.15,???
9862,4217,25,,495.85,495.85,2025-06-06 18:19:10
4151,1761,399,EMPTY,1068.78,-10687.8,2025-01-23 05:58:12
10805,4614,415,1,#N/A,47.94,2025-05-03 13:10:05
12941,5527,188,1,82.53,82.53,2023-12-07 17:44:17
617,266,406,1,35.48,35.48,2025-02-12 19:45:46
2913,1234,148,,130.62,-13062,2025-02-25 12:20:55
5062,2146,458,1,229.03,-22903,UNKNOWN
22128,9447,423,1,20.84,N/A,2024-12-15 19:51:21
12177,5209,428,2,48.66,97.32,2025-05-17 17:55:26
5578,2364,1000136,1,128.59,N/A,2025-02-20 11:19:29
22068,9425,141,1,775.56,775.56
23325,9958,85,1,468.78,#REF!,2025-05-07 03:08:45
5147,2180,475,1,117.44,117.44,2022-11-06 18:05:28
6015,2567,44,-5,827.87,827.87,2025-04-22 19:50:47
10516,4504,285,1,1547.8,N/A,2024-07-24 15:31:55
18014,7704,135,1,642.37,642.37,2025-03-22 20:56:29
23314,9954,20,1,242.45,242.45,2024-10-28 02:00:04
117,49,213,1,356.59,356.59,2024-11-25 00:17:03
10115,4328,425,2,36.31,abc,2024-10-06 10:52:03
14996,6417,483,2,19.05,38.1,2025-05-25 06:11:09
15109,6464,149,1,102.61,102610,
19962,8534,433,1,114.89,114.89,2025-03-11 22:22:44
19488,8346,26,1,580.51,580.51,
4239,1796,211,1,-409.14,409.14,2024-03-04 12:17:27
14038,6016,497,1,10.68,#REF!,2024-07-11 10:52:10
19864,8496,145,1,202.43,202.43,2023-12-04 06:02:48
19822,8480,445,1,280.72,-2807.2000000000003,2024-05-22 05:42:58
14089,6035,3,#REF!,true,1008.02,2024-08-17 18:06:33
9778,4183,28,1,2380.28,2380.28,2025-01-13 14:24:49
18313,7839,9,1,,1261.67,N/A
19822,1000124,445,1,280.72,-2807.2000000000003,2024-05-22 05:42:58
15966,6822,324,-2,476.43,952.86,2025-02-16 03:27:26
11210,4807,195,1,-909.8000000000001,90.98,2025-02-26 21:13:26
20658,8831,149,1,102.61,102.61,2024-08-05 19:37:25
17799,7607,392,2,,3961.12,2025-02-27 18:29:41
2971,1263,472,1,237.45,237.45,2024-06-04 18:52:27
14653,6280,154,,UNKNOWN,-21901,2024-10-16 10:26:38
11413,4901,430,1,383.84,,00/00/0000
16465,7021,330,1000,1083.28,1083.28,#N/A
20072,8584,141,1,775.56,775.56,2025-02-12 04:56:34
16809,7173,419,1,11.62,11.61,2024-04-25 07:49:58
18613,7976,455,1,-4829.8,482.98,2024-12-26 09:48:02
20917,8933,452,1,189.52,189.52,2024-09-16 10:16:20
23363,9973,482,2,45.35,N/A,2024-07-02 06:06:11
12786,5458,193,2,-42.42,84.84,2025-01-08 01:32:50
22606,9662,218,2,304.97,609.94,2025-04-11 18:21:04
14311,6128,207,1.01,not available,441.05,2024-07-04 22:49:37
10240,4384,472,2,,474.9,2025-02-08 00:21:04
21431,9152,160,1,400.63,400.63,2024-07-31 01:14:06
12360,5282,219,1,114.31,114.31,2024-12-15 01:15:04
21660,9252,390,1,79.16,Inf,2024-02-23 22:18:23
9274,3971,281,1,792.4,792.4,2025-02-06 18:33:36
8800,1000063,424,1,37.76,37.76,2025-06-06 03:57:50
18869,8092,6,1,796.97,-796.97,2025-05-03 13:03:30
23233,9923,5,3,-14828.099999999999,-4448.43,2025-06-18 07:51:55
3548,1511,186,1,81.56,81.56,2024-08-18 02:39:43
12586,5375,340,1,,true,2024-02-04 01:44:35
1316,566,118,UNKNOWN,309.46,309.46,2024-06-16 20:32:17
7946,3402,354,1,107.21,107.21,2025-05-24 01:40:53
15958,6817,17,2,1422.94,,2025-05-03 12:52:08
14778,6327,72,1,555.81,,2024-11-11 01:17:55
5085,2156,463,1,-4977.3,497.73,null
17030,7264,363,1,138.12,138.12,2025-04-28 02:51:47
19831,8484,397,2,true,-1520.9,2024-08-20 03:29:07
2105,1000253,62,1,862.23,862.23,#N/A
19356,8291,497,3000,10.68,32.04,2025-05-02 02:29:12
1816,778,488,1,0,47.25,N/A
20839,8904,331,-1,1391.46,4174.38,
18756,8040,292,-2,2762.94,5525.88,09/01/2025
2746,1159,408,2,37.12,-7423.999999999999,2023-12-10 22:22:58
10775,4603,6,1,796.97,TBD,2024-03-27 11:46:05
13297,5686,355,3,123.99,371.97,2025-07-17 09:05:30
7007,3001,449,TBD,395.7,-791.4,2025-06-09 21:10:07
2245,958,429,1,129.68,129.68,2025-06-28 14:40:31
1725,742,355,1,123.99,123.99,2025-03-12 23:49:33
16737,7140,21,2,1194.48,-2388.96,2025-04-28 00:48:29 
2576,1091,52,2,,1836.28,2024-08-08 14:57:01
16169,6904,171,None,290.84,290.84,2023-04-12 20:04:48
3642,1550,421,1,16.86,16.86,2025-01-19 04:22:31
1737,748,331,2,1391.46,#REF!,2025-02-17 16:32:23
11656,5002,248,3,332.95,998.85,
21306,9098,50,1,1165.55,1165.55,00/00/0000
6324,2706,200,1,76.32,76.32,2025-06-15 14:04:46
21407,9142,476,1,61.41,61.41,2025-01-19 22:05:42
7080,3030,448,N/A,356.81,713.62,2025-01-01 17:17:19
3473,1480,97,1,50.29,50.29,2025-02-16 10:38:20
7774,3326,172,,73.22000000000001,73.22,2024-02-25 02:47:07
4367,1846,358,-1,163.2,163.2,2025-06-09 02:53:14
4382,1853,213,,356.59,356.59,2025-03-25 19:17:56
5714,2424,437,1,245.55,245.55,2023-04-17 10:56:10
4826,2046,184,1,29.21,true,2025-06-06 02:12:52
5324,2251,153,1,null,,2024-12-12 07:38:53
22338,9542,111,1,792.13,$792.13,2025-05-17 00:53:55
14950,6398,294,1,306370,306.37,"Nov 25, 2024"
17836,7624,312,#REF!,,450.22,2024-11-04 06:52:17
12374,5288,498,1,51.07,51.07,2025-04-02 22:20:57
3030,1291,220,,179.52,179.52,"Jul 1, 2025"
2161,921,328,1,1032.28,1032.28,
13341,5703,163,2,443.82,887.64,2025-05-09 00:34:31
794,346,119,1,575.9,575.9,2024-07-19 11:52:22
19442,8330,167,0,,342.58,  2023-11-24 12:01:11  
720,1000318,184,2,29.21,58.42,
21931,9368,111,2,792.13,1584.26,2025-05-24 14:21:26
22740,1000133,95,,534.2,534.2,2023-05-18 03:26:20
13141,5622,79,2,124.45000000000002,-24890,2024-03-31 07:57:40
8056,3455,394,2,70.52,141.04,2025-06-13 08:19:07
1817,779,252,1,286.35,286.35,2024-04-15 03:46:03
13637,5841,43,1,2147.8,2147.8,2025-03-16 20:02:16
835,363,351,2,265.55,,2022-11-26 14:14:44
2941,1250,464,2,,573.9,2024-12-02 23:45:06
11992,5139,111,1,792.13,-7921.3,2024-11-02 19:58:45
15719,6712,430,N/A,383.84,383.84,2024-09-09 19:15:23
23310,9952,66,N/A,717.5,717.5,
1982,847,286,1,2462.98,2462.98,2025-02-01 23:42:08
4558,1924,362,1,331.17,331.17,2025-07-12 05:09:19
3514,1496,42,1,1895.83,1895.83,2025-05-24 17:39:21
1643,706,87,1,242.27,242.27,2024-12-22 20:13:30
11906,5104,432,1,177.59,177.59,2025-01-20 23:40:05
18878,8097,288,null,2128.08,2128.08,2024-10-01 11:15:35
1524,656,9,1,1261.67,1261.67,2024-12-01 22:23:13
21677,9260,365,1,306.73,306.73,2025-02-08 23:13:14
7601,3252,67,2,596.57,,2024-07-08 23:24:19
18424,7889,282,2,1178.42,2356.84,2025-03-13 01:37:43
19518,8356,159,1,355.07,355.07,2024-09-11 21:52:17
1103,471,60,2,,329.34,2025-01-22 23:24:19
6361,2722,280,1,2334.65,2334.65,2025-05-12 10:19:33
21810,9316,395,1,637.32,637.32,2025-02-07 23:39:03
17669,7553,267,1,951.44,951.44,2025-02-18 10:57:21
7140,3054,341,1,,1368.22,2025-06-08 08:48:17
1516,654,445,2,280.72,-5614.400000000001,2025-04-17 20:49:53
11492,4934,495,1,40.48,,2025-05-28 03:09:36
9551,4086,19,2,1039.13,2078.26,2025-05-15 00:23:42
12767,5449,377,-2,1964.55,3929.1,2025-06-25 20:30:05
7627,3260,378,1,335.07,335.07,2025-02-12 05:38:54
7634,3264,188,1,,0,2025-06-01 18:54:30
12487,5337,287,1,1977.52,1977.52,2024-02-11 03:46:41
80,31,461,2,,175.92,
16920,7220,36,1,703.48,703.48,2022-09-24 20:05:59
10729,4587,375,1,38.47,,2025-03-25 06:57:29
5909,2515,292,1000,-276294,2762.94,2025-01-19 15:02:43
20615,8811,278,1,2846.65,2846.65,2025-04-14 15:13:47
19140,8205,183,1,91.53,91.53,2023-04-17 21:35:44
13394,5730,258,1,313.29,313.29,2025-01-21 02:26:41
9854,4214,308,1,170.65,170.65,2024-05-21 15:33:49
6117,2613,431,1,171.54,171.54,2025-04-02 13:12:48
21002,8971,135,1,,642.37,#N/A
6130,2620,494,-1,33.69,33.69,
19515,8355,455,2,482.98,965.96,2025-04-22 14:45:02
17608,7525,453,1,386.12,386.12,2025-04-27 12:45:19
12856,5490,22,not available,N/A,931.45,2024-07-22 17:32:45
20362,8705,386,1,1672.37,1672.37,1747407963
5537,2346,223,1,238.09,238.09,2025-01-20 18:32:54
7654,3272,263,2,379.32,758.64,2025-06-05 06:49:18
5400,2287,66,1,717.5,717.5,2025-01-09 00:03:28
7568,3236,384,1,133800,133.8,2025-05-05 06:36:52
16937,7226,36,2,703.48,1406.96,2023-03-29 13:35:25
14015,6005,29,1,1135.87,1135.87,2023-01-25 00:37:27
22592,9656,13,1,943.45,943.45,2023-12-07 05:03:55
15618,6673,31,99999,$675.45,-6754.5,2023-12-26 15:04:45
1049,451,23,1,695.09,EMPTY,2023-11-08 07:43:46
21083,9005,383,1,1381.3,,2025-02-12 17:45:45
20375,8711,69,1,330.92,330.92,2025-03-14 12:38:28
13617,5832,112,0,273.15,273.15,2023-02-28 21:27:18
19809,1000439,403,-1,46440,true,2024-11-13 03:35:12
20408,8724,218,,304.97,304.97,2025-06-09 08:57:43
17507,7477,321,3,0,1396.86,--
1958,837,378,1,335.07,335.07,00/00/0000
13315,5694,230,1,372.58,372.58,2025-04-19 14:32:32
18939,8126,390,1,79.16,79.16,2025-04-05 12:41:14
12613,5384,220,-1,,179.52,2025-05-12 17:27:40
13461,5762,301,3,-12487,374.61,2025-05-13 05:59:16
17173,7323,369,1,147.14,,2025-06-13 19:33:07
17089,7286,389,1,776.72,776.72,2025-04-01 08:28:47
16093,6871,494,2,$33.69,67.38,2025-03-24 19:48:30
5867,2497,7,None,N/A,239.83,2025-06-21 07:20:33
22105,9438,416,1,20.81,20.81,2024-05-21 22:22:23
14701,6296,316,2,596.12,,2025-02-10 04:44:11
7746,3310,242,1,78.69,78.69,
8909,3813,440,1,394.51,--,2025-04-17 06:58:04
7661,3274,154,2,219.01,,2025-05-03 20:04:19
21019,8979,140,1,-2868.5,286.85,2024-06-19 01:14:37
6532,2793,413,2,10.08,$20.16,2025-05-14 06:35:13
18561,7948,460,1,53.6,53.6,
13563,5810,254,1,N/A,697.48,2025-05-20 13:27:05
10192,4361,83,NaN,173.1,173.1,2025-05-13 12:58:19
3986,1690,204,1,66.51,66.51,2025-03-24 09:24:15
6436,2753,341,2,1368.22,2736.44,2025-02-08 10:22:35
14047,6020,394,1,70.52,70.52
16611,7085,70,1,891.97,891.97,2025-03-26 10:15:04
2463,1046,108,1,1337.52,1337.52,2025-04-24 19:23:46
22424,9578,145,1,202.43,202.43,2025-03-19 06:46:22
2469,1050,230,,372.58,372.58,2025-03-09 22:11:26
18657,7996,182,1,30.45,30.45,2023-05-19 21:02:56
3510,1495,263,2,379.32,758.64,2024-08-22 17:02:09
22706,9704,437,1,245.55,,2025-04-17 17:55:13
1818,780,36,3,703.48,2110.44,2025-04-02 20:00:12
5143,2178,265,1,963.92,963.92,2024-07-03 05:08:21
10609,4542,371,1,60.49,,2025-06-19 00:32:53
16997,7252,217,2,-3563.2999999999997,712.66,2025-07-08 17:17:44
8684,3719,248,99999,332.95,332.95,UNKNOWN
11863,5085,274,1,162.82,162.82,2024-05-29 23:37:21
21725,9280,212,1,209.67,209.67,2024-11-15 17:43:32
119,50,196,1,,37.36,2024-06-12 04:09:29
9956,4258,361,2,262.85,525.7,2024-02-14 23:07:01
5165,2189,49,2,,3093.46,2023-10-08 10:34:45
6653,2843,472,1,237.45,237.45,2024-06-03 20:59:12
16188,6911,154,2.00000000000001,,438.02,
4048,1717,206,2,,281,2025-06-14 20:40:21
7292,3115,63,1,-11946.900000000001,-1194.69,2025-06-14 16:48:13
10627,4548,497,1,10.68,#N/A,2024-04-20 23:52:38
1551,666,455,2,,965.96,2022-12-03 15:30:21
1118,478,461,1,87.96,87.96,2025-05-03 12:33:43
14987,6413,197,1,N/A,19.47,2024-10-13 22:47:51
10180,4356,233,1,101.87,101.87,2025-03-20 06:48:52
12760,5446,198,1,47.13,47.13,2024-12-18 12:58:39
17380,7420,108,N/A,1337.52,1337.52,2023-06-26 07:54:16
7888,3375,473,1,,497.72,2024-01-28 23:02:06
5091,2159,472,2,,474.9,2023-10-08 03:13:46
20704,8850,56,1000,1102.12,1102.12,2022-06-16 14:49:29
22839,9761,57,1,206.29,206.29,2025-03-14 18:53:01
19380,8300,29,1,,1135.87,2025-04-26 10:47:04
17236,7350,196,1,-37.36,37.36,2024-08-24 10:43:46
6087,2599,352,1,230.94,230.94,2024-07-18 08:33:03
13846,5935,22,2,-931.45,,2025-06-10 08:55:04
19170,8215,131,,750.44,750.44,2025-03-06 14:44:16
20428,8730,451,2,137.33,274.66,
6378,2728,367,1,#REF!,135.42,--
21807,9315,107,2,-91339,1826.78,2024-11-02 15:06:07
13549,5803,104,N/A,272.65,545.3,2025-04-06 18:55:59
22693,9698,200,1,76.32,76.32,2024-11-27 02:11:58
8742,3741,444,1,330.71,330.71,2025-07-15 09:44:35
18307,7835,189,1,21.03,21.03,2025-05-02 07:45:27
43,17,203,TBD,460.42,460.42,2025-01-23 03:07:11
20605,8806,400,1,1283.16,1283.16,2025-05-24 03:13:17
6905,2956,475,1,,117.44,2024-03-16 01:14:23
10156,4346,243,1,176.34,176.34,2024-08-16 20:41:33
6641,2837,396,1,1849210,1849.21,2024-08-05 13:35:12
22079,9429,251,2,630.51,1261.02,2025-01-19 21:48:19
21358,9121,281,1,792.4,792.4,2022-09-24 11:30:15
5180,2195,109,1,2118.98,2118.98,2025-04-20 03:26:54
17108,7293,454,1,324450,324.45,2025-03-17 18:47:25
4319,1829,206,1,null,140.5,2025-06-26 12:38:06
12346,5275,218,1,,,2024-09-06 21:42:07
1616,695,357,1,31.38,31.38,2024-10-04 23:19:34
21513,9187,5,1,-1482.81,-1482.81,2024-08-03 01:04:48
12683,5416,360,1,211.64,211.64,2025-02-16 17:26:06
20994,8966,305,1,89.94,89.94,2023-12-25 04:12:36
23388,9983,218,2,true,609.94,2024-11-27 18:03:30
13032,5567,213,1,356.59,356.59,2025-06-02 18:32:12
8528,3652,12,2,1196.9,2393.8USD,2025-02-17 13:18:28
14679,6288,194,1,23.46,23.46,2025-06-05 22:45:47
21867,9342,388,,1928.25,3856.5,2025-02-13 20:03:02
685,294,446,#REF!,103.41,103.41,2024-05-31 22:47:23
21676,9260,307,1,208.89,208.89,2025-02-08 23:13:14
17269,7365,423,1,20.84,20.84,2024-11-25 05:09:33
13531,5796,400,1,1283.16,1283.16,2025-02-20 20:54:42
5716,2425,98,,0,92.28,2024-11-28 07:56:36
19775,8460,213,,,356.59,
5086,2156,446,2,103.41,206.82,2023-09-20 17:00:26
18912,8114,164,1.00000000000001,260.31,260.31,2024-06-03 17:15:51
10526,4507,85,1,468.78,468.78,2024-08-01 07:15:11
18719,8022,419,1,11.61,-1161,2025-07-08 00:06:23
18902,8109,424,2,37.76,75.52,2024-11-06 12:46:22
10667,4563,270,2,496.65,,2023-12-05 06:03:13
252,105,426,2000,NaN,510.96,2025-01-17 20:19:23
13185,5638,298,1,174.86,174.86,2025-05-13 01:38:55
22205,9483,396,1,1849.21,$1849.21,  2025-01-20 14:37:42  
22052,9418,173,,453.55,453.55,2025-03-26 01:51:32
12451,5320,323,1,501.23,501.23,2023-02-04 11:46:31
1309,562,314,-1,194.45,194.45,
17552,7499,260,1,915.26,915.26,2024-04-20 23:36:31
8141,3491,199,1,58.81,58.81,2025-06-27 16:25:51
2314,984,245,1,-7895,78.95,2025-06-02 23:33:09
22554,9641,462,1000,251.92,251.92,2024-07-06 05:58:03
15647,6683,37,1,1497.69,1497.69,2024-02-02 17:20:23
21829,9325,191,,53.8,53.8,2025-04-14 01:44:23
9408,4027,185,1,9.7,9.7,2024-09-13 08:01:01
202,84,44,2,827.87,1655.74,2024-04-13 10:02:37
20235,8654,465,1,309.83,309.83,2024-01-15 15:19:20
8740,3741,387,1,1323.61,1323.61,2025-07-15 09:44:35
19748,8449,83,2,-1731,346.2,
20002,8551,165,1,???,512.85,2025-03-04 18:32:32
