id,customer_id,shipping_address_id,billing_address_id,coupon_id,status,subtotal,discount_amount,tax_amount,shipping_cost,total_amount,order_date,created_at,updated_at
8974,3325,5022,5023,,delivered,968.6,0,77.49,0,,,2023-12-14 17:14:25,
2849,1959,2967,2969,44,processing,128.59,19.29,8.74,,null,2025-05-24 23:39:19,2025-05-24 23:39:19,2025-05-24 23:39:19
5886,3666,5531,5531,,delivered,67.27,0,5.38,0,,2025-02-13 09:42:31,,2025-02-13 09:42:31
1289,3051,4619,4621,,delivered,,0,133.79,0,,2024-06-06 17:59:01,2024-06-06 17:59:01,2024-06-06 17:59:01
4582,1258,1880,1881,,SHIPPED,7003.95,0,560.32,0,-75642.70000000001,2024-06-26 08:57:29,2024-06-26 08:57:29,2024-06-26 08:57:29
2742,4821,7255,7255,,delivered,862.13,0USD,68.97,0,931.1,2024-12-04 16:25:41,2024-12-04 16:25:41 ,2024-12-04 16:25:41
7706,2898,4390,4390,,delivered,530.38,0,42.43,0,572.81,2025-03-26 13:25:41,2025-03-26 13:25:41,
2335,2786,4215,4216,44,,,-944.67,428.25,0,5781.35,,2025-04-27 16:36:38,2025-04-27 16:36:38
4720,4854,7303,7303,,shipped,80.37,0,6.43,0,86.8,2024-08-20 16:51:58,3024-08-20 16:51:58,2024-08-20 16:51:58
8371,3141,4756,4757,,delivered,3488.17,0,279.05,$0.00,3767.22,2025-04-14 14:28:40,2025-04-14 14:28:40,TBD
6197,444,681,681,20,delivered,,76.45,24.46,0,N/A,2023-08-02 13:11:09,2023-08-02 13:11:09,  2023-08-02 13:11:09  
6609,3269,4937,4937,46,,606.36,$15.00,47.31,0,638.67,,2025-06-18 22:01:26,2025-06-18 22:01:26
1663,243,378,378,,pending,1132.03,,90.56,0,1222.59,2025-04-17 15:45:48,2025-04-17 15:45:48,2025-04-17 15:45:48
7096,1081,1630,1630,,DELIVERED,400.63,0,32.05,0,432.68,2023-06-28 21:42:27,2023-06-28 21:42:27,None
3711,1040,1577,1576,,delivered,174.86,0,13.99,0,188.85,2024-11-02 04:46:36,,2024-11-02 04:46:36
6143,4526,6824,6825,,DELIVERED,,1e-14,16.86,0,227.63,2025-05-15 21:36:04,2025-05-15 21:36:04,2025-05-15 21:36:04
1679,161,251,251,,ship,92.75,0,-74.2,0,100.17,2025-06-05 12:00:17,2025-06-05 12:00:17,
5447,1420,2128,2128,,delivered,397.38,,31.79,N/A,429.17,,2025-07-01 13:32:01,2025-07-01 13:32:01
6295,1347,2016,2016,,delivered,638.41,0,51.07,0,689.48,2025-02-05 10:14:10,2025-02-05 10:14:10,2025-02-05 10:14:10
6566,3318,5009,5010,39,,1875.95,562.79,,0,1418.21,???,2025-03-08 03:07:45,2025-03-08 03:07:45
8104,512,787,787,,processing,1337.4,0,106.99,0,1444.39,2025-02-07 13:36:44,2025-02-07 13:36:44,2025-02-07 13:36:44
1225,361,558,559,40,shipped,2155.76,abc,171.26,0,2312.02,2025-06-11 23:48:47,2025-06-11 23:48:47,2025-06-11 23:48:47
9154,1151,1726,1727,,Shipped ,EMPTY,0,-1370.3,0,1849.93,2023-07-18 08:57:43,,2023-07-18 08:57:43
8388,3256,4919,4919,,pending,743.06,0,59.44,0,802.5,2023-07-08 12:02:59,None,2023-07-08 12:02:59
7070,3827,5776,5776,,DELIVERED,334.46,0,26.76,0,361.22,2024-11-18 10:56:37,not a date,2024-11-18 10:56:37
6555,587,906,906,,DELIVERED,null,,true,0,-6150.900000000001,2024-07-05 19:59:56,2024-07-05 19:59:56,2024-07-05 19:59:56
9134,2680,4056,4056,,delivered,1600.27,0,128.02,0,1728.29,2025-05-06 04:57:23,2025-05-06 04:57:23,2025-05-06 04:57:23
1076,408,629,629,,DELIVERED,,0,true,,2013.37,2025-02-15 09:31:41,2025-02-15 09:31:41,2025-02-15 09:31:41
3412,677,1041,1041,,returned,2644.29,not available,$211.54,0,-2855.83,2024-11-24 13:59:12,,2024-11-24 13:59:12
965,4087,6162,6162,,delivered,2164.24,0,NaN,UNKNOWN,2337.38,2024-08-10 17:14:34,2024-08-10 17:14:34,2024-08-10 17:14:34
690,135,213,213,,delivered,349.94,0,-2800,0,377.94,not a date,2025-04-01 01:00:08,
4583,4242,6391,6391,,processing,2546.74,0,203.74,0,2750.48,2025-02-21 19:53:08,2025-02-21 19:53:08,2025-02-21 19:53:08
3080,3705,5587,5587,,delivered,522.96,0,41.84,None,564.8,2025-01-07 13:52:41,2025-01-07 13:52:41,2025-01-07 13:52:41
9660,3491,5273,5272,,delivered,abc,null,189.55,0,2558.88,2023-07-16 09:08:56,2023-07-16 09:08:56,2023-07-16 09:08:56
7528,553,853,853,,delivered,1231.08,0,,0,1329.57,2024-02-27 12:31:52,2024-02-27 12:31:52,2024-02-27 12:31:52
7495,1611,2421,2422,,shipped,2015.28,0,161.22,0,2176.5,2024-02-14 17:14:14,2024-02-14 17:14:14,2024-02-14 17:14:14
3516,1035,1570,1570,,delivered,-32259,,258.07,N/A,3483.97,2023-10-25 16:17:31,,2023-10-25 16:17:31
9989,1416,2120,2121,,delivered,133.74,0,10.7,None,,2025-03-05 08:46:05,2025-03-05 08:46:05,2025-03-05 08:46:05
9404,4788,7209,7209,,delivered,4171.98,0,333.76,0,,2024-12-20 02:50:33,2024-12-20 02:50:33,2024-12-20 02:50:33
7157,2817,4265,4266,,delivered,60.27,0,4.82,0,65.09,2025-03-25 23:20:42,2025-03-25 23:20:42,2025-03-25 23:20:42
1513,4629,6984,6985,,delivered,1519.05,0,121.52,0,1640.57,2024-04-09 01:20:36,None,2024-04-09 01:20:36
1595,3446,5201,5201,,pending,null,0,418.17,0,5645.3,,2025-05-24 12:04:11,2025-05-24 12:04:11
8415,4766,7182,7182,,shipped,3515.07,0,281.21,0,3796.28,2024-11-28 12:23:17,2024-11-28 12:23:17,2024-11-28 12:23:17
5341,4929,7411,7412,,processing,1450.57,,116.05,0,1566.62,2023-08-06 09:30:04,2023-08-06 09:30:04,2023-08-06 09:30:04
5204,2163,3278,3278,,shipped,2561.12,0,204.89,0,2766.01,2025-04-13 04:05:14,2025-04-13 04:05:14,2025-04-13 04:05:14
7692,328,506,507,,processing,6264.83,0,501.19,0,6766.02,2023-01-24 01:19:18,2023-01-24 01:19:18,2023-01-24 01:19:18
7286,2794,4229,4231,,delivered,986.39,0,78.91,,1065.3,2025-04-01 08:28:47,2025-04-01 08:28:47,2025-04-01 08:28:47
8058,1750,2640,2641,,shipped,6205.04,0,496.4,0,6701.44,2024-05-08 07:17:50,,2024-05-08 07:17:50
2020,2533,3825,3826,,delivered,985.8,0,78.86,,,2024-12-07 23:10:28,,2024-12-07 23:10:28
4622,2372,3590,3591,,delivered,,0,not available,0,1497.54,not a date,not available,2024-12-08 23:32:32
9443,4970,7471,7471,,processing,1380.55,0,110.44,0,N/A,2024-07-10 14:24:46,2024-07-10 14:24:46,2024-07-10 14:24:46
3596,4390,6615,6615,30,DELIVERED,1616.2,161.62USD,116.37,0,1570.95,2024-06-17 00:08:58,2024-06-17 00:08:58,2024-06-17 00:08:58
7321,1310,1961,1962,,deliveredd,1980.56,0,158.44,,2139,2023-09-09 01:32:38,2023-09-09 01:32:38,2023-09-09 01:32:38
6876,558,860,861,33,processing,1037.12,103.71,74670,0,-1008.08,2024-09-16 14:31:57,2024-09-16 14:31:57,2024-09-16 14:31:57
9589,3794,5722,5721,,delivered,542.69,0,43.42,0,true,2025-04-26 02:43:09,2025-04-26 02:43:09,2025-04-26 02:43:09
5598,4393,6618,6618,,shipped,-87.96,UNKNOWN,7.04,0,95,2025-02-12 10:47:44,,2025-02-12 10:47:44
1291,4643,7008,7008,,SHIPPED,899.2,0,71.94,0,971.14,2025-07-01 01:21:18,2025-07-01 01:21:18,2025-07-01 01:21:18
4187,1322,1980,1980,,delivered,1499.93,0,-1199.8999999999999,0,1619.92,3025-06-08 08:42:59,2025-06-08 08:42:59,2025-06-08 08:42:59
2797,3487,5265,5265,,  delivered  ,273.15,,21.85,0,295,2023-05-11 08:00:46,2023-05-11 08:00:46,2023-05-11 08:00:46
2093,4211,6346,6346,,delivered,1312.31,0,104.98,0,1417.29,2025-06-18 10:29:59,2025-06-18 10:29:59,2025-06-18 10:29:59
2519,2878,4364,4365,,pending,157.9,0,N/A,0,170.53,2025-03-30 22:14:10,2025-03-30 22:14:10,2025-03-30 22:14:10
2953,3792,5717,5718,,returned,76.94,$0.00,6.16,0,83.1,2024-04-08 23:59:42,2024-04-08 23:59:42,2024-04-08 23:59:42
8515,2612,3954,1000092,36,shipped,2707.22,812.17,151.6,0,2046.65,2024-06-18 09:26:11,2024-06-18 09:26:11,  2024-06-18 09:26:11  
6071,4957,7453,7454,,delivered,2066.91,0,165.35,TBD,2232.26,2025-03-17 12:00:39,,2025-03-17 12:00:39
6505,4501,6779,6779,,Delivered,2871.01,0,229.68,0,3100.69,2025-04-28 10:50:46,2025-04-28 10:50:46,28/04/2025
9606,3941,5954,5955,,DELIVERED,452.48,0,null,0,488.68,2025-07-10 14:27:18,2025-07-10 14:27:18,
8552,2780,4207,4208,,processing,,0,97.67,0,1318.51,2025-01-17 04:49:16,2025-01-17 04:49:16,2025-01-17 04:49:16
7824,2990,4530,4531,,delvered,1462.99,0,117.04,,1580.03,2024-08-24 22:04:54,2024-08-24 22:04:54,
5100,3534,5336,5336,,delivered,372.28,0,29.78,0,402.06,2024-09-05 00:55:53,2024-09-05 00:55:53,2024-09-05 00:55:53
4967,3563,5387,5386,,pending,175.92,0,N/A,0,,2025-06-25 08:43:49,2025-06-25 08:43:49,2025-06-25 08:43:49
3949,1904,2874,2874,,delivered,54.04,0,4.32,0,58.36,2025-05-02 13:44:21,2025-05-02 13:44:21,2025-05-02 13:44:21
5941,596,917,917,,pending,173.1,--,13.85,0,186.95,2024-08-21 23:58:05,2024-08-21 23:58:05,2024-08-21 23:58:05
4801,1836,2768,2768,,delivered,778.71,0,62.3,0,-84101,,2024-04-20 23:00:07,2024-04-20 23:00:07
8439,644,990,991,,delivered,76.32,,6.11,0,82.43,2024-10-09 19:42:54,2024-10-09 19:42:54,2024-10-09 19:42:54
8418,2454,3717,3718,,cancelled,1153.09,0USD,92.25,0,1245.34,2024-04-10 09:04:03,2024-04-10 09:04:03,2024-04-10 09:04:03
3582,406,627,627,,delivered,3685.17,0,294.81,0,3979.98,,2025-07-08 01:41:41,2025-07-08 01:41:41
8304,1739,2624,2624,,shipped,251.2,,20.100000000000012,TBD,0,not a date,N/A,2025-03-03 10:16:35
8944,2875,4358,4359,,SHIPPED,N/A,0,246.73,,3330.83,2025-04-12 05:50:42,2025-04-12 05:50:42,2025-04-12 05:50:42
959,184,289,289,45,Processing,2244.22,,177.54,0,2396.76,2025-04-16 04:01:27,2025-04-16 04:01:27,2025-04-16 04:01:27
4530,2139,3247,3247,,pending,2337.98,0,187.04,???,2525.02,2025-01-15 21:50:17,2025-01-15 21:50:17,2025-01-15 21:50:17
1125,4,9,9,,delivered,1540.39,0,123.23,0,1663.62,2025-06-09 00:25:08,2025-06-09 00:25:08,2025-06-09 00:25:08
1296,3204,4852,4852,,  cancelled  ,587.73,0,47.02,0,634.75,2023-10-27 15:41:21,2023-10-27 15:41:21,EMPTY
6680,3863,5837,5837,,delivered,3370.35,0,269.63,0,3639.98,2025-03-17 14:29:31,2025-03-17 14:29:31,2025-03-17 14:29:31
9067,1542,2321,2322,,delivered,NaN,0,5.49,--,74.1,2025-06-13 09:34:20,2025-06-13 09:34:20,
4629,495,761,762,,processing,TBD,0,136.84,0,1847.4,,2024-09-26 23:12:51,2024-09-26 23:12:51
9576,2100,3187,3187,,  delivered  ,2281.6,0,,,true,2025-04-09 20:34:06,2025-04-09 20:34:06,2025-04-09 20:34:06
8908,4798,7223,7223,,delivered,265.89,0,21.27,0,287.16,  2024-08-10 05:41:37  ,2024-08-10 05:41:37,2024-08-10 05:41:37
5352,2399,3635,3636,,delivered,1331.11,0,106.49,0,,2023-07-18 00:42:21,2023-07-18 00:42:21,2023-07-18 00:42:21
6444,2299,3480,3480,,delivered,UNKNOWN,1e-14,19.19,0,259.02,2025-04-23 23:35:32,2025-04-23 23:35:32,2025-04-23 23:35:32
5329,3823,5768,5769,,,53.8,0,4.3,0,58.1,2025-04-07 04:42:27,,2025-04-07 04:42:27
3195,3871,5848,5848,,Delivered,3052.35,0,244.19,0,3296.54,2025-02-11 12:07:32,2025-02-11 12:07:32,TBD
7972,2849,4315,4315,,  shipped  ,30.45,1e-14,2.44,9.99,42.88,,2025-05-06 04:44:31,2025-05-06 04:44:31
8980,2161,3276,3276,,delivered,2966.78,0,237.34,0,3204.12,2024-04-03 16:08:44,2024-04-03 16:08:44,2024-04-03 16:08:44
6218,1000180,4627,4627,,delivered,-1586.89,null,126.95,0,,2025-06-09 10:27:58,2025-06-09 10:27:58,2025-06-09 10:27:58
4493,2986,4522,4522,,delivered,true,0,161.2,0,2176.17,,2023-05-13 14:51:27,2023-05-13 14:51:27
3286,4033,6080,6080,,shipped,182.59,0,14.61,0,--,2025-06-02 17:45:11,2025-06-02 17:45:11,2025-06-02 17:45:11
1168,4320,6509,6510,,cancelled,5547.63,0,443.81,0,5991.44,2024-11-24 02:37:20,2024-11-24 02:37:20,2024-11-24 02:37:20
4070,3215,4864,4866,45,processing,346.21,25,25.7,0,346.91,2025-05-16 02:21:52,2025-05-16 02:21:52,2025-05-16 02:21:52
4501,4396,6623,6623,,delivered,4075.28,0,-3260.2,$0.00,4401.3,2024-01-09 04:39:29,2024-01-09 04:39:29,2024-01-09 04:39:29
7584,4698,7082,7082,,delivered,1560.15,0,124.81,0,1684.96,2025-04-24 23:54:59,2025-04-24 23:54:59,2025-04-24 23:54:59
4537,4005,6043,6043,,,1086.32,0,,0,1173.23,2025-02-21 11:26:07,2025-02-21 11:26:07,2025-02-21 11:26:07
5534,2591,3919,3919,,,2551.99,0,204.16,$0.00,2756.15,2025-02-19 03:52:49,TBD,2025-02-19 03:52:49
3130,1391,2079,2079,,delivered,1794.69,0,143.58,0,"1,938.27",  2025-03-23 08:45:54  ,2025-03-23 08:45:54,2025-03-23 08:45:54
4634,644,990,991,,delivered,1623.87,0,129.91,0,1753.78,2025-06-14 20:33:18,2025-06-14 20:33:18,2025-06-14 20:33:18
7260,3468,5238,5238,44,,4618.03,692.7,314.03,$0.00,,2025-06-18 06:31:30,2025-06-18 06:31:30,2025-06-18 06:31:30
9205,175,276,276,,delivered,-3197.38,0,255.79,0,,2024-11-08 04:43:05,2024-11-08 04:43:05,2024-11-08 04:43:05
7379,2765,4188,4188,,  cancelled  ,6053.34,0,484.27,0,6537.61,2025-06-25 15:51:27,2025-06-25 15:51:27,2025-06-25 15:51:27
313,1278,1913,1914,,#N/A,2620.44,0,209.64,0,,2025-05-20 23:16:59,2025-05-20 23:16:59,
1120,3563,5385,5386,,UNKNOWN,2795.04,0,223.6,0,3018.64,2025-06-26 07:37:02,2025-06-26 07:37:02,3025-06-26 07:37:02
445,422,649,649,,pending,609.53,0,48.76,0,658.29,not available,2025-01-20 04:27:57,2025-01-20 04:27:57
5907,3420,5156,5157,,delivered ,568.12,#REF!,45.45,,613.57,2025-06-25 16:01:44,1750867304,2025-06-25 16:01:44
1876,1465,2205,2205,,DELIVERED,1256.76,0,N/A,0,1357.3,2024-12-23 23:10:31,2024-12-23 23:10:31,2024-12-23 23:10:31
7921,125,200,200,,,2338.92,0,187.11,0,,2023-08-24 04:01:56,2023-08-24 04:01:56,2023-08-24 04:01:56
6506,2470,3741,3741,,delivered,,0,160.58,0,"2,167.81",2025-03-28 08:27:50,2025-03-28 08:27:50,28/03/2025
8277,4624,6975,6976,,delivered,234.19,0,18740,0,abc,2025-07-24 03:33:35,2025-07-24 03:33:35,2025-07-24 03:33:35
1955,1585,2383,2384,,delivered,1596.46,0,N/A,0,1724.18,2025-01-12 02:01:23,2025-01-12 02:01:23,
9767,68,115,115,,shipped,-4498.36,0,359.87,0,4858.23,2024-08-26 20:07:08,2024-08-26 20:07:08,2024-08-26 20:07:08
4577,53,89,90,,--,2445.46,0,,0,2641.1,2025-05-06 02:00:07,2025-05-06 02:00:07,3025-05-06 02:00:07
7018,3696,5573,5573,,delivered,3164.19,0,253.14,0,3417.33,2025-05-13 16:32:07,2025-05-13 16:32:07,2025-05-13 16:32:07
7230,171,270,271,,CANCELLED,44.58,,3.57,$9.99,-58.14,,2025-05-04 22:11:26,2025-05-04 22:11:26
8293,933,1414,1415,,ship,1121.4,0,89.71,0,1211.11,2025-04-19 00:14:37,2025-04-19 00:14:37,2025-04-19 00:14:37
5821,2176,3296,3296,,delivered,null,0,228.91,0,3090.34,2024-04-07 16:20:47,2024-04-07 16:20:47,2024-04-07 16:20:47
9736,4394,6619,6620,,SHIPPED,547.84,0,43.83,0,591.67,2025-06-19 12:50:16,2025-06-19 12:50:16,2025-06-19 12:50:16
6404,87,140,141,,CANCELLED,531.24,0,,0,,2025-06-11 15:51:30,,2025-06-11 15:51:30
6971,1964,2974,2974,,DELIVERED,N/A,0,297.64,0,4018.08,2025-05-28 11:33:57,2025-05-28 11:33:57,2025-05-28 11:33:57
7646,2917,4417,4417,,shipped,5026.46,,402.12,0,5428.57,2024-05-09 03:20:45,2024-05-09 03:20:45,2024-05-09 03:20:45
3638,2303,3485,3485,40,delivered,1145.31USD,15,90.42,0,1220.73,2025-05-29 13:57:50,,2025-05-29 13:57:50
10000,2919,4419,4420,,returned,-1724.92,0,137.99,0,1862.91,not a date,2025-01-27 03:56:37,
983,500,769,769,22,  returned  ,5523.01,$552.30,TBD,0,5368.37,not a date,2023-08-26 10:47:28,
5694,2040,3092,3091,44,,3079.82,461.97,209.43,0,2827.28,2025-04-19 14:32:32,2025-04-19 14:32:32,2025-04-19 14:32:32
8166,4346,6548,6549,,None,,0,269.37,0,3636.49,2025-06-06 07:54:14,,2025-06-06 07:54:14
180,3991,6024,6024,,pending,-23795.4,0,190.36,0,2569.9,2025-02-23 16:36:57,,2025-02-23 16:36:57
2319,773,1175,1175,,delivered,619.25,0,49.54,,668.79,2024-09-18 13:28:49,18.09.2024,2024-09-18 13:28:49
5343,4068,6132,6132,,processing,4069.62,0,EMPTY,0,4395.19,2025-03-21 19:44:19,2025-03-21 19:44:19,2025-03-21 19:44:19
8053,2946,4457,4457,,processing,2260.34,0,180.83,0,2441.17,2025-02-20 08:22:04,2025-02-20 08:22:04,--
7146,4368,6583,6583,,pendingg,$165.12,0,13.21,0,178.33,2025-03-09 10:05:07,2025-03-09 10:05:07,2025-03-09 10:05:07
9265,4138,6244,6245,,cancelled,309.53,0,24.76,0,334.29,2025-02-21 02:27:42,2025-02-21 02:27:42,2025-02-21 02:27:42
3860,3380,5105,5106,,processing,,,,0,321.33,2024-08-22 20:43:40,,2024-08-22 20:43:40
5764,3707,5590,5590,,pending,$3818.34,0,305.47,0,4123.81,2025-04-06 15:02:01,2025-04-06 15:02:01,2025-04-06 15:02:01
9425,4158,6272,6272,,TBD,1577.39,0,126.19,,1703.58,2025-06-28 20:21:44,2025-06-28 20:21:44
3649,956,1456,1456,,delivered,-47426,0USD,37.94,,,2023-09-21 20:43:51,,2023-09-21 20:43:51
2642,4303,6480,6481,,delvered,874.28,0,69.94,0,944.22,2025-03-12 11:49:13,,2025-03-12 11:49:13
5687,2221,3363,3364,,shipped,709.87,0,56.79,,EMPTY,2023-11-04 17:34:55,2023-11-04 17:34:55,2023-11-04 17:34:55
2484,217,341,343,,pending,625.07,???,,0,-675.08,2024-03-20 13:02:09,2024-03-20 13:02:09,
9812,1863,2813,2814,,shipped,,0,270.41,0,3650.51,06-20-2025,2025-06-20 15:41:40,
5316,2347,3549,3550,,,50.61,,4.05,0,-546.5999999999999,2024-02-18 09:04:08,2024-02-18 09:04:08,2024-02-18 09:04:08
9786,2386,3614,3615,,,3201.37,0,abc,0,3457.48,2025-06-14 15:25:21,2025-06-14 15:25:21,2025-06-14 15:25:21
3417,2805,4244,4244,24,returned,3662.41,366.24,263.69,0,3559.86,2023-12-04 15:32:05,2023-12-04 15:32:05,2023-12-04 15:32:05
8330,382,592,593,,delivered,1164.84,0,93.19,0,EMPTY,2023-11-24 12:01:11,2023-11-24 12:01:11,2023-11-24 12:01:11
8372,1591,2392,2392,,returned,1330.29,0,106.42,0,1436.71,3024-07-24 00:17:34,2024-07-24 00:17:34,2024-07-24 00:17:34
8840,2228,3374,3375,45,delivered,1967.6,25,155.41,0,2098.01,2025-03-11 17:20:46,2025-03-11 17:20:46,2025-03-11 17:20:46
1353,2445,3701,3701,32,,717.5,35.88,54.53,0,-736.15,2024-11-10 00:37:40,2024-11-10 00:37:40,2024-11-10 00:37:40
4705,3593,5426,5427,,  processing  ,382.31,0,-305.79999999999995,,412.89,2025-05-25 03:25:07,2025-05-25 03:25:07,2025-05-25 03:25:07
7527,2637,3995,3995,,shipped,405.19,not available,32.42,0,0,2024-03-27 19:47:42,2024-03-27 19:47:42,2024-03-27 19:47:42
7477,1511,2270,2271,44,delivered,1522.22,228.33,-1035.1000000000001,0,1397400,2025-06-10 12:30:04,,2025-06-10 12:30:04
4776,1642,2475,2476,,,313.29,None,25.06,0,338.35,,2025-02-13 12:38:06,2025-02-13 12:38:06
4087,3749,5653,5653,30,Shipped ,#N/A,13.54,9.75,0,131.63,2024-10-21 23:01:55,2024-10-21 23:01:55,2024-10-21 23:01:55
8256,661,1016,1017,,delivered,2128.08,0,,,2298.33,2025-04-11 10:58:13,2025-04-11 10:58:13,2025-04-11 10:58:13
3888,2351,3557,3557,,shipped,1270.12,0,NaN,N/A,,--,2025-06-09 19:49:27,2025-06-09 19:49:27
7195,1988,3011,3011,,cancelled,1918.26,NaN,,0,2071.72,2025-06-06 00:51:58,2025-06-06 00:51:58,2025-06-06 00:51:58
2795,427,654,654,,CANCELLED,,0,35.12,0,474.18,2023-06-05 12:51:38,2023-06-05 12:51:38,2023-06-05 12:51:38
4968,3103,4695,4696,,TBD,-238704,0,-190.96,0,-2578,2025-01-14 01:06:50,2024-13-45,2025-01-14 01:06:50
7914,888,1347,1347,,,769.09,0,-61.53,0,830.62,2025-04-21 14:40:58,2025-04-21 14:40:58,2025-04-21 14:40:58
1640,1236,1851,1851,1000161,delivered,247.31,N/A,19.78,0,267.09,2024-06-17 11:40:39,2024-06-17 11:40:39,2024-06-17 11:40:39
1928,3014,4570,4571,44,pending,489.81,73.47,33.31,0,true,05-19-2025,2025-05-19 19:14:13,2025-05-19 19:14:13
7208,1799,2712,2712,,delivered,563.91,0,45.11,,609.02,2025-05-09 07:49:27,2025-05-09 07:49:27,2025-05-09 07:49:27
684,4638,7001,7002,,EMPTY,794.76,0,63.58,UNKNOWN,858.34,2025-02-15 02:05:10,2025-02-15 02:05:10,2025-02-15 02:05:10
2052,1729,2606,2607,,delivered,1448.85,0,true,0,,2024-12-24 01:37:31,2024-12-24 01:37:31,2024-12-24 01:37:31
778,2867,4345,4345,,delivered,9081.68,0,-7265.299999999999,,-980820.9999999999,2024-03-24 09:13:37,2024-03-24 09:13:37,2024-03-24 09:13:37
2905,1596,2399,2399,,delivered,-14862,0,,,,2025-06-22 16:36:33,2025-06-22 16:36:33,2025-06-22 16:36:33
7305,2657,4024,4024,,pending,N/A,0,298.97,0,4036.07,2024-07-26 11:29:08,2024-07-26 11:29:08,2024-07-26 11:29:08
7954,2209,3340,3341,22,delivered,286.35,28.64,20.62,0,278.33,2023-11-18 18:43:21,2023-11-18 18:43:21,2023-11-18 18:43:21
3203,2163,3278,3278,,delivered,1819.11,0,145.53,0,1964.64,2025-04-15 04:19:09,2025-04-15 04:19:09,2025-04-15 04:19:09
8360,1289,1935,1936,36,DELIVERED,,230.9,,0,581.87,2024-05-08 11:50:14,2024-05-08 11:50:14,2024-05-08 11:50:14
2015,420,646,646,,,1054.66,0,--,0,1139.03,2024-12-10 08:42:11,2024-12-10 08:42:11,2024-12-10 08:42:11
7417,1950,2953,2954,44,  shipped  ,882.88,132.43,60.04,0,810.49,2025-04-21 12:43:17,2025-04-21 12:43:17,2025-04-21 12:43:17
8211,1769,2667,2667,,delivered,-10429.5,0,83.44,0,N/A,2025-05-24 04:30:52,,2025-05-24 04:30:52
7778,1936,2928,2929,1000122,DELIVERED,14.97,0,1.2,-799,24.16,2024-10-30 21:39:18,2024-10-30 21:39:18,
3709,3541,5347,5348,,delivered,1310.73,0,104.86,0,1415.59,2024-12-05 01:42:58,2024-12-05 01:42:58,2024-12-05 01:42:58
933,4582,6910,6910,,pending,692.82,Inf,55.43,0,748.25,not a date,05-25-2025,EMPTY
5413,1940,2936,2938,,delivered,not available,0,66.67,0,900.09,2025-04-24 05:27:46,2025-04-24 05:27:46,2025-04-24 05:27:46
9949,4025,6070,6070,,proccessing,EMPTY,,191.87,0,2590.2,2023-05-07 11:35:34,2023-05-07 11:35:34,2023-05-07 11:35:34
1274,4603,6941,6941,,procesing,41.62,0,3.33,,52.94,2024-12-29 00:46:01,,2024-12-29 00:46:01
6060,3081,4661,4661,39,delivered,,253.07,-47.24,0,637.74,2025-04-05 00:38:59,2025-04-05 00:38:59,2025-04-05 00:38:59
8961,2866,4343,4344,,delivered,1739.41,0,139.15,,1878.56,TBD,not a date,2025-05-04 03:32:41
3911,2152,3265,3265,32,delivered,158.32,7.92,12.03,0,162.43,2024-09-02 19:49:42,2024-09-02 19:49:42,2024-09-02 19:49:42
1000,897,1360,1360,,delivered,,0,46.47,0,627.39,2025-06-12 13:20:22,2025-06-12 13:20:22,2025-06-12 13:20:22
7178,1278,1913,1914,,  delivered  ,554.66,0,44.37,,599.03,2025-05-28 09:28:19,2025-05-28 09:28:19,2025-05-28 09:28:19
7385,922,1400,1400,,delivered,2007.11,0,160.57,0,2167.68,2023-04-17 06:58:51,2023-04-17 06:58:51,2023-04-17 06:58:51
4283,1948,2951,2951,,Delivered,373.48,0,29.88,UNKNOWN,403.36,EMPTY,2023-12-31 15:05:59,
7278,3388,5117,5118,,,3642.24,0,291.38,0,3933.62,2023-12-16 00:32:39,2023-12-16 00:32:39,3023-12-16 00:32:39
7355,3787,5709,5709,,delivered,148.93,,-119.1,$0.00,160.84,2025-02-02 15:54:21,not a date,2025-02-02 15:54:21
5966,1389,2076,2077,,,,0,16.3,,220.04,2024-07-13 17:47:46,2024/07/13 17:47:46,2024-07-13 17:47:46
1102,2313,3498,3498,,delivered,771.01,0,,0,$832.69,2024-11-02 15:01:51,2024-11-02 15:01:51,2024-11-02 15:01:51
3408,1852,2797,2796,,delivered,5394.98,,,0,5826.58,2025-04-26 12:51:53,,2025-04-26 12:51:53
2148,3072,4648,4649,,shipped,273.15,0,21.85,0,295,2025-01-15 04:38:58,,2025-01-15 04:38:58
7711,3573,5401,5401,,delivered,1515.97,0,121.28,0,1637.25,2025-03-10 15:56:13,2025-03-10 15:56:13,
9103,2872,4350,4351,,delivered,766.95,0,61.36,0,828.31,3025-04-14 07:44:50,,2025-04-14 07:44:50
283,1378,2063,2063,39,processing,1154.24,346.27,64.64,$0.00,872.61,2024-12-17 13:08:04,#N/A,2024-12-17 13:08:04
5660,796,1210,1211,28,delivered,339.83,16.99,25.83,0,348.67,2024-08-25 23:54:55,2024-08-25 23:54:55,2024-08-25 23:54:55
1082,4798,7223,7223,,cancelled,1377.88,0,0,0,,2025-06-26 15:28:36,2025-06-26 15:28:36,2025-06-26 15:28:36
5041,2031,3080,3080,,pending,1523.13,0,121.85,0,1644.98,2025-03-28 17:42:11,2025-03-28 17:42:11,2025-03-28 17:42:11
2587,73,122,123,,PROCESSING,133.71,0,10.7,0,144.41,2025-05-06 21:21:47,2025-05-06 21:21:47,2025-05-06 21:21:47
4954,3831,5783,5783,,delivered,2094.22,0,167.54,0,2261.76,#N/A,2024-12-22 16:33:28,2024-12-22 16:33:28
