id,order_id,payment_method,amount,status,transaction_id,paid_at,created_at
131,131,google_pay,1151.05,,TXN-MNQBMAX0-V91D9S,2025-06-08 04:58:59,2025-06-08 04:58:32
3335,3335,credit_card,-395039,pending,TXN-MNQBMAXC-2TO28U,,2024-07-23 11:37:37
7166,7166,credit_card,6571.04,completed,TXN-MNQBMAXM-4HENKZ,2025-01-19 05:02:34,2025-01-19 04:59:30
1147,1147,apple_pay,2641.46,COMPLETED,TXN-MNQBMAX4-3IXQ8K,00/00/0000,2025-02-02 12:47:42
2905,2905,,160.51,completed,TXN-MNQBMAXA-C2Z80G,2025-06-22 16:36:43,2025-06-22 16:36:33
7822,7822,paypal_typo,875.34,completed,  TXN-MNQBMAXN-YCSWOG  	,"Mar 17, 2025",2025-03-17 18:11:43
7927,7927,credit_card,-14678.800000000001,completed,,2023-01-15 09:30:58,2023-01-15 09:30:21
6585,6585,paypal,550.31,completed,TXN-MNQBMAXK-32XTO2,2024-07-22 22:52:35,2024-07-22 22:49:36
6395,6395,credit_card,1272.46,completed,TXN-MNQBMAXK-MGKFY1,--,2025-02-24 02:15:38
6275,6275,debit_card,6177.98,completed,,  2024-04-23 10:05:57  ,2024-04-23 10:03:12
3252,3252,paypal,,pending,,,2024-07-08 23:24:19
1885,1885,credit_card,233.76,completed,TXN-MNQBMAX7-IO8JL7,2025-02-24 19:28:52,24.02.2025
1721,1721,paypal,1198.26,completed,TXN-MNQBMAX6-57WDBM,03/12/2024,2024-12-03 06:37:49
9649,9649,debit_card,3343.25,completed,TXN-MNQBMAXT-DNIJWZ,2024-09-24 19:24:36,2024-09-24 19:15:57
6951,6951,debit_card,40.52,complted,TXN-MNQBMAXL-8UAKO1,2023-12-05 01:42:41,2023-12-05 01:39:11
7508,7508,apple_pay,,completed,TXN-MNQBMAXN-9YGNPY,2025-01-19 14:01:06,
8678,8678,,3354.58,completed,TXN-MNQBMAXQ-MD261E,2024-08-23 00:53:37,2024-08-23 00:47:54
7309,7309,EMPTY,28.56,refunded,TXN-MNQBMAXM-6MBLIF,2025-04-09 16:34:59,2025-04-09 16:28:53
2106,2106,credit_card,,completed,TXN-MNQBMAX7-QM5LSV,2025-06-02 07:14:09,2025-06-02 07:10:59
1133,1133,debit_card,534.24,completed,,2024-06-05 01:06:43,2024-06-05 00:59:08
4843,4843,credit_card,5871.58,COMPLETED,TXN-MNQBMAXG-FX3FT9,2025-05-09 13:33:27,2025-05-09 13:24:49
2051,2051,debit_card,1272.39,completed,TXN-MNQBMAX7-7Y7N22,2024-02-25 21:32:26,2024-02-25 21:23:20
9835,9835,google_pay_typo,777.9,None,,2023-11-01 22:31:57,2023-11-01 22:31:51
1072,1072,paypal_typo,476.5,,TXN-MNQBMAX3-0HPV76,2024-10-18 12:07:30,2024-10-18 12:05:15
638,638,CREDIT_CARD,-357.39,pending,,None,2025-03-04 21:43:33,extra_col_value
5014,5014,,6264.51,,TXN-MNQBMAXG-IPL6AB,2025-06-09 11:02:22,2025-06-09 11:00:02
6181,6181,  credit_card  ,3527.77,,TXN-MNQBMAXJ-18JNVN,2025-03-18 20:07:58,2025-03-18 20:03:24
4074,4074,paypal,1449.37,completed,TXN-MNQBMAXE-2QZYD2,2025-05-03 18:07:50,2025-05-03 18:07:06
4821,4821,apple_pay,5193.44,completed,TXN-MNQBMAXG-GC6CS6,2025-06-18 04:35:07,2025-06-18 04:26:20
7992,7992,credit_card,238.52USD,COMPLETED,TXN-MNQBMAXO-9PXIJ2,2024-07-19 03:28:31,2024-07-19 03:20:01
1168,1168,debit_card,5991.44,refunded,TXN-MNQBMAX4-CZ8R9E,2024-11-24 02:38:36,2024-11-24 02:37:20
5098,5098,credit_card,1540.5,refunded,,2025-05-19 03:58:15,2025-05-19 03:50:00
2107,2107,,4217.89,Completed,TXN-MNQBMAX7-5Z29MS,2025-02-26 01:08:15,2025-02-26 01:04:20
2520,2520,paypal,1743.5,COMPLETED,TXN-MNQBMAX8-CJ5ZNF,,2024-03-23 13:33:36
125,125,google_pay,2637.49,???,TXN-MNQBM...,2025-04-19 15:07:52,2025-04-19 15:01:41
9721,9721,credit_card,778.08,completed,TXN-MNQBMAXT-QVXMPP,,2025-04-23 12:47:44
7388,7388,debit_card,603.66,completed,,2025-02-01 18:15:49,2025-02-01 18:14:42
7984,7984,credit_card,2351.29,completed,TXN-MNQBMAXO-RAO8R7,,2023-11-26 19:49:13
4651,4651,credit_card,474.76,refunded,TXN-MNQBMAXF-TX3F0A,2025-02-23 21:16:24,2025-02-23 21:13:38
1873,1873,paypal,-12231.199999999999,completed,  TXN-MNQBMAX7-313Y8R  	,2025-05-19 22:32:24,2025-05-19 22:24:21
1531,1531,google_pay,1377.57,completed,TXN-MNQBMAX6-W8NY1T,2025-05-11 17:34:46,2025-05-11 17:33:19
5895,5895,apple_pay,645.97,completed,,2025-06-05 16:16:36,2025-06-05 16:13:26
7971,7971,,not available,null,TXN-MNQBMAXO-NZBBLC,,2025-04-01 11:58:36
6674,6674,,54.31,completed,TXN-MNQBMAXK-HV898T,2025-04-27 00:22:04,2025-04-27 00:16:42
3919,3919,credit_card,1146.04,,TXN-MNQBMAXD-8DPBDC,2024-06-05 02:54:13,
4237,4237,GOOGLE_PAY,988.34,completed,,2023-12-04 00:10:33,2023-12-04 00:00:59
4416,4416,google_pay,441.87,completed,TXN-MNQBMAXF-YQLVIX,2023-12-17 01:54:25,2023-12-17 01:53:03
4050,4050,debit_card,2034.87,COMPLETED,"TXN-MNQBMAXE-3JCCE5
",2024-12-06 18:36:53,2024-12-06 18:30:05
3486,3486,google_pay,94.77,completed,TXN-MNQBMAXC-HYRR98,,2025-01-26 20:40:45
4504,4504,debit_card,2209.11,  completed  ,TXN-MNQBM...,,2024-07-24 15:31:55
6470,6470,PAYPAL,2038680,completed,TXN-MNQBMAXK-O2XD81,2025-05-10 18:36:15,
4632,4632,credit_card,2339.88,completed,TXN-MNQBMAXF-8OT5XI,2025-03-04 07:44:50,2025-03-04 07:41:16
7425,7425,UNKNOWN,619.8,completed,TXN-MNQBMAXM-8CFR6C,2024-03-01 05:52:58,EMPTY
5043,5043,paypal,1324.92,completed,TXN-MNQBMAXG-6OWDHH,2024-11-08 12:19:03,2024-11-08 12:11:25
5722,5722,debit_card,334.84,completed,TXN-MNQBMAXI-SQX0I6,,2024-10-27 08:18:08
9614,9614,paypal,108.46,completed,TXN-MNQBMAXT-5E47SI,2025-03-30 12:52:05,2025-03-30 12:47:48
8480,8480,,717.72,completed,TXN-MNQBMAXP-19VGER,,2024-05-22 05:42:58
7892,7892,,843,completed,TXN-MNQBMAXO-B9N0I4,2025-05-23 17:48:18,2025-05-23 17:45:04
2156,2156,paypal,1506.97,completed,TXN-MNQBMAX7-1SYHS6,2023-09-20 17:06:56,2023-09-20 17:00:26
4980,4980,,384.84,completd,TXN-MNQBMAXG-R4F7D3,2025-04-14 14:54:15,2025-04-14 14:47:02
6651,6651,credit_card,,completed,TXN-MNQBMAXK-WWMT7N,2023-04-15 13:03:47,TBD
7242,7242,paypal,4256.68,completed,TXN-MNQBMAXM-3YVN4D,2025-02-10 22:42:52 ,2025-02-10 22:37:21
478,478,debit_card,4148.49,completed,TXN-MNQBMAX1-Q1JU9K,,2025-05-03 12:33:43
1696,1696,debit_card_typo,315.41,completed,TXN-MNQBMAX6-PE0EYY,2024-04-15 22:03:03,
497,497,credit_card,0,completed,TXN-MNQBMAX1-4LKUKJ,2024-03-10 18:24:56,2024-03-10 18:20:43
6881,6881,google_pay_typo,4657.35,,TXN-MNQBMAXL-H9TJ61,2024-11-07 21:12:17,2024-11-07 21:10:21
6670,6670,credit_card,3054.6,UNKNOWN,TXN-MNQBMAXK-77FMAV,--,2025-06-19 17:09:37 
8975,8975,#N/A,5271.87,completed,TXN-MNQBMAXR-O2SOK6,2025-03-08 15:40:28,2025-03-08 15:40:18
5841,5841,credit_card,5134.31,COMPLETED,TXN-MNQBMAXI-E93B96,2025-03-16 20:07:44,2025-03-16 20:02:16
7252,7252,debit_card,5003.26,completed,,,2025/07/08 17:17:44
3751,3751,  apple_pay  ,663.45,completed,TXN-MNQBMAXD-KUBQXH,2025-03-28 06:19:02,2025-03-28 06:15:51
5588,5588,credit_card,146.25,completed,,2025-03-05 00:58:51,2025-03-05 00:54:26
803,803,credit_card,1535.23,completed,TXN-MNQBMAX2-F8AWY6,2022-12-06 23:13:31,2022-12-06 23:07:01
4163,4163,,719.67,COMPLETED,TXN-MNQBM...,2025-05-25 08:22:48,2025-05-25 08:16:42
4041,4041,debit_card,367.02,pending,TXN-MNQBMAXE-JUXNEY,,2023-09-24 00:48:36
5332,5332,credit_card,381.48,completed,TXN-MNQBMAXH-OEHTQO,2025-04-12 11:53:59,2025-04-12 11:53:13
4413,4413,DEBIT_CARD,1705.49,completed,None,2025-05-12 07:01:33,2025-05-12 06:52:58
146,146,debit_card,3149.88,,TXN-MNQBM...,3025-05-02 10:09:23,2025-05-02 09:59:44
6053,6053,,1516.77,refunded,TXN-MNQBMAXJ-DN86M8,2025-04-08 23:28:03,2025-04-08 23:22:51
7996,7996,CREDIT_CARD,148.67,,,2023-05-19 21:07:24,2023-05-19 21:02:56
741,741,  apple_pay  ,,completed,,2022-12-01 07:14:28,2022-12-01 07:06:21
1652,1652,debit_card,1820.85,completed,TXN-MNQBMAX6-GL9BRO,2025-03-18 12:45:06,2025-03-18 12:39:03
6479,6479,credit_card,1683.17,completed,TXN-MNQBMAXK-2WEGOL,2025-03-02 19:14:07 ,2025-03-02 19:10:36
8092,8092,credit_card,,completed,TXN-MNQBMAXO-6R6A21,2025-05-03 13:06:05,2025-05-03 13:03:30
5958,5958,paypal,2465.2,COMPLETED,TXN-MNQBMAXJ-92RXIY,2025-03-06 13:55:25,2025-03-06 13:46:18
5331,5331,#N/A,-6825.2,completed,TXN-MNQBMAXH-2413G4,2025-04-28 13:04:47,
591,591,  credit_card  ,,completed,TXN-MNQBMAAX2-4W975L,2024-11-23 20:31:13,2024-11-23 20:27:31
3428,3428,credit_card,5300.75,completed,TXN-MNQBMAXC-0NXMC9,2025-04-09 22:04:42,2025-04-09 22:02:57
2713,2713,DEBIT_CARD,745.12,refunded,TXN-MNQBMAX9-A96ZF6,2025-06-19 12:54:49,2025-06-19 12:50:04
339,339,credit_card,1137.52,completed,TXN-MNQBMAX1-31AOMU,2025-04-11 11:30:49 ,2025-04-11 11:23:08
3198,3198,paypal,37.36,,,2025-03-02 20:23:21,2025-03-02 20:18:56
1819,1819,DEBIT_CARD,-7177,completed,"TXN-MNQBMAX6-GRNN7T
",2024-08-31 04:30:37,  2024-08-31 04:22:52  
2516,2516,credit_card,960.79,completed,TXN-MNQBMAX8-QHU97C,2025-02-04 07:18:00,2025-02-04 07:09:17
250,250,credit_card,383.59,completed,TXN-MNQBMAX0-6EN7DX,2025-05-03 09:17:56,2025-05-03 09:11:57
1708,1708,credit_card,704.12,completed,TXN-MNQBMAX6-J90JYI,2025-04-08 04:50:10,2025-04-08 04:42:40
4254,4254,paypal,0,completed,TXN-MNQBMAXE-9U0UID,2025-01-23 01:57:53,2025-01-23 01:57:46
7277,7277,google_pay,-176241,FAILED,TXN-MNQBMAXM-BAU5LR,,2025-05-06 16:27:00
2242,2242,apple_pay,2096.09,failed,TXN-MNQBMAX8-3CTPM0,,
9302,9302,credit_card,,complted,TXN-MNQBMAXS-8TYXVS,2023-12-25 11:12:42,2023-12-25 11:03:36
8081,8081,???,EMPTY,complted,TXN-MNQBMAXO-56V1GF,2024-05-27 02:15:30,2024-05-27 02:09:11
9374,9374,paypal,828.1,completed,TXN-MNQBMAXS-QNYZCE,2025-06-24 18:52:08,2025-06-24 18:46:10
8964,8964,debit_card,2182.64,completed,TXN-MNQBMAXR-MBT1QD,2025-01-08 21:49:26,2025-01-08 21:40:05
9565,9565,CREDIT_CARD,45.97,PENDING,TXN-MNQBMAXS-Y8XAUC,,2025-04-17 03:20:48
282,282,apple_pay,-139.17,pending,TXN-MNQBMAX0-CK6U0Q,,2025-04-23 20:04:51
8482,8482,credit_card,254.99,pending,TXN-MNQBMAXP-5GQ331,,
5977,5977,credit_card,1990.83,COMPLETED,TXN-MNQBMAXJ-ZU1R98,2023-03-04 13:12:01,2023-03-04 13:11:18
7319,7319,debit_card,499.64,completed,TXN-MNQBMAXM-EIIJGS,,2025-06-05 15:17:48
4877,4877,debit_card,0,completed,TXN-MNQBMAXG-S1TQWC,2025-07-14 12:54:51,2025-07-14 12:53:40
9037,9037,credit_card,50.77,completed,TXN-MNQBM... ,2024-03-12 12:43:50,EMPTY
3691,3691,credit_card,55.45,completed,TXN-MNQBMAXD-GZI9G6,2025-03-03 22:33:11,
6085,6085,credit_Card,802.56,complted,TXN-MNQBMAXJ-1G3NAU,2023-10-02 22:26:59,2023-10-02 22:17:17
9506,9506,credit_card,793.54,completed,TXN-MNQBMAXS-4ZHIYT,UNKNOWN,2025-06-11 02:52:39
5090,5090,DEBIT_CARD,1499.98,--,,2025-04-27 23:02:29,2025-04-27 22:55:19
8516,8516,debit_card,863.69,completed,TXN-MNQBMAXQ-X5LTPU,2022-12-14 23:22:17,2022-12-14 23:16:09
1349,1349,paypal,1539.59,completed,TXN-MNQBMAX5-IM0303,2025-03-16 00:40:30,2025-03-16 00:39:05
9692,9692,debit_card,#N/A,completed,TXN-MNQBMAXT-DRM9DG,2024-09-07 18:51:58,2024-09-07 18:42:19
6136,6136,credit_card,1309.04,  completed  ,TXN-MNQBMAXJ-DKJ0WU,,2025-02-07 21:53:45
9829,9829,credit_card,536.23,completed,TXN-MNQBMAXT-BKXPIR,2025-03-26 16:05:49,2025-03-26 16:03:07
8871,8871,debit_card,,completed,TXN-MNQBMAXQ-7EILCV,2024-06-21 18:15:35,2024-06-21 18:06:16
1450,1450,,28.7,completed,TXN-MNQBMAX5-N2E59T,2025-04-24 15:02:20,2025-04-24 14:57:13
6979,6979,apple_pay,,completed,TXN-MNQBMAXL-BHSEDR,2025-02-19 13:28:33,2025-02-19 13:19:57
4251,4251,,1201.94,completed,TXN-MNQBMAXE-A8FOTE,2025-05-25 10:07:09,2025-05-25 09:57:22
4802,4802,credit_card,2768.89,completed,TXN-MNQBMAXG-A6NH9I,,2024-02-22 08:33:58
7171,7171,google_pay,-1674.15,,TXN-MNQBMAXM-9RB6C4,2024-07-03 21:39:18,2024-07-03 21:29:37
7275,7275,paypal,39.54,COMPLETED,TXN-MNQBMAXM-O47Y8H,2025-04-21 12:02:36,2025-04-21 11:52:42
6047,6047,DEBIT_CARD,1707.56,refunded,TXN-MNQBMAXJ-AFYD21,2025-06-22 04:49:36,2025-06-22 04:47:45,extra_col_value
7143,7143,credit_card,784.2,completed,TXN-MNQBMAXM-XX3SI1,2023-04-06 11:00:59,2023-04-06 10:54:42
4034,4034,paypal ,,completed,TXN-MNQBMAXE-HGVKOO,2024-11-11 21:29:59,2024-11-11 21:20:13
4707,4707,credit_card,772.98,completed,TXN-MNQBMAXF-0OG031,2025-05-02 23:06:43,2025-05-02 22:58:51
9880,9880,apple_pay,4338.39,completed,"TXN-MNQBMAXT-0L9WUE
",2024-08-04 16:51:53,2024-08-04 16:48:42
894,894,DEBIT_CARD,1139.3,  refunded  ,TXN-MNQBMAX3-5WY2RC,2025-05-13 12:41:01,2025-05-13 12:38:14
3624,3624,debit_card,3687.61,completed,TXN-MNQBMAXD-ITC63X,,2025-03-23 01:07:57
3793,3793,paypal,1477.68,completed,TXN-MNQBMAXD-N04U20,,2024-09-25 09:45:50
19,19,APPLE_PAY,2246.19,failed,TXN-MNQBMAWZ-7OEB55,,2024-11-27 04:00:03
3573,3573,debit_card,2771.41,completed,TXN-MNQBMAXC-0U0MX4,2025-04-23 09:19:34,2025-04-23 09:11:23
6019,6019,paypal_typo,,completed,  TXN-MNQBMAXJ-DDUGUZ  	,3023-12-16 18:36:04,2023-12-16 18:32:24
1433,1433,  debit_card  ,63.51,completed,"TXN-MNQBMAX5-KEEC9O
",2024-12-27 23:13:24,2024-12-27 23:09:37
2885,2885,,347.36,completed,TXN-MNQBMAX9-63E3NU,2024-06-08 03:28:57,2024-06-08 03:21:05
3819,3819,credit_card,4562.58,pending,TXN-MNQBMAXD-9BMCYN,,2025-06-13 19:58:30
4819,4819,credit_card,6267.18,COMPLETED,TXN-MNQBMAXG-PLGRJY,2025-03-26 10:09:26,2025-03-26 10:01:34
5426,5426,credit_card,true,Completed,TXN-MNQBMAXH-BGPHSO,2025-02-19 01:49:47,2025-02-19 01:41:36
6959,6959,paypal,3728.65,--,TXN-MNQBMAXL-SZ0BDV,2025-01-02 12:03:50,2025-01-02 11:55:45
7595,7595,,3332.33,failed,,,2025-04-15 19:54:27
1099,1099,,4393.79,completed,,2025-07-06 20:08:02,2025-07-06 20:07:52
706,706,apple_pay,261.65,PENDING,TXN-MNQBMAX2-U6PNSZ,,2024-12-22 20:13:30
2884,2884,google_pay,702.1,pending,,,2025-05-13 13:25:12
5815,5815,credit_card,200.76,completed,TXN-MNQBMAXI-BKMLYC,2022-10-07 00:01:22,2022-10-06 23:58:35
325,325,credit_card,873.63,completed,TXN-MNQBMAX1-I6IHMH,2025-03-24 09:35:12,2025-03-24 09:26:55
3623,3623,#N/A,3272.49,,TXN-MNQBMAXD-4LX2E8,2025-06-26 02:25:03,2025-06-26 02:23:05
4466,4466,debit_card,1523.11,,TXN-MNQBMAXF-J68V9R,2024-09-09 16:32:09,2024-09-09 16:30:09
8411,8411,credit_card,-99991,,TXN-MNQBMAXP-CYHGQS,2023-08-11 17:19:11,2023-08-11 17:17:28
3494,3494,DEBIT_CARD,1043.03,refunded,TXN-MNQBMAXC-59YFWB,2025-04-09 14:40:34,2025-04-09 14:36:39
7731,7731,,1102.1,completed,TXN-MNQBMAXN-284WCH,not available,2025-03-21 03:18:35
5352,5352,google_pay,1437.6,completed,TXN-MNQBMAXH-3ZD3N3,2023-07-18 00:46:27,2023-07-18 00:42:21
5009,5009,credit_card,5399.63,completed,TXN-MNQBMAXG-2WZTXT,2025-01-22 19:54:10,2025-01-22 19:48:29
6956,6956,PAYPAL,537.56,completed,TXN-MNQBMAXL-WYUWMN,  2025-07-06 01:17:21  ,2025-07-06 01:10:17
7700,1000043,credit_card,,completed,TXN-MNQBMAXN-QAZ23F,2025-06-18 23:16:11,2025-06-18 23:10:49
4919,4919,paypal,616.33,COMPLETED,TXN-MNQBMAXG-V3XPZD,2025-04-02 03:07:36,2025-04-02 03:03:44
4510,4510,paypal,#REF!,,TXN-MNQBMAXF-F6CJ51,2025-04-10 19:44:24,2025-04-10 19:37:47
4960,4960,paypal,2771.63,completed,TXN-MNQBMAXG-DDPINT,,2023-01-08 10:16:11
7928,7928,paypal,1050.54,completed,  TXN-MNQBMAXO-P0MQUJ  	,2025-02-22 04:59:07,not a date
4550,4550,credit_card,1102.45USD,pending,TXN-MNQBMAXF-6F0H92,,2023-06-03 11:14:54
5955,5955,apple_pay,719.29,refunded,TXN-MNQBMAXJ-MFMHOE,2024-04-22 18:34:43,2024-04-22 18:30:48
1772,1772,credit_card,329.37,  completed  ,"TXN-MNQBMAX6-FQRTSV
",2025-06-04 03:21:48,
6253,6253,None,1375.16,Completed,TXN-MNQBMAXJ-69E8WO,2025-05-22 18:51:17,2025-05-22 18:41:59
7822,1000172,paypal_typo,875.34,completed,  TXN-MNQBMAXN-YCSWOG  	,"Mar 17, 2025",2025-03-17 18:11:43
5802,5802,credit_card,673.64,refunded,TXN-MNQBMAXI-ZXOLQ9,2025-01-24 21:09:12,2025-01-24 21:03:07
8392,8392,credit_card,-413.08,completed,TXN-MNQBMAXP-ZTBF4W,2025-02-04 21:04:48,2025-02-04 20:56:27
9015,9015,paypal,8393.35,completed,,,2024-06-11 12:11:30
5502,5502,debit_card,788.49,COMPLETED,TXN-MNQBMAXH-FCBIAV,2025-05-26 15:39:13,2025-05-26 15:37:26
5963,5963,  paypal  ,2576.34,completed,TXN-MNQBMAXJ-DGDE0O,2024-12-09 07:27:12,2024-12-09 07:23:30
6739,6739,credit_card,709.93,completed,TXN-MNQBMAXK-RYFR59,TBD,2025-01-15 23:37:12
8770,8770,paypal,6401.12,COMPLETED,TXN-MNQBMAXQ-VVBCZI,2025-04-09 01:26:55,2025-04-09 01:22:32
8038,8038,CREDIT_CARD,788.49,,TXN-MNQBMAXO-E0PG0W,2024-04-30 19:55:28,
7944,7944,apple_pay,292.74,completed,TXN-MNQBMAXO-J9LB77,2024-06-22 14:44:04,2024-06-22 14:37:32
9368,9368,credit_card,12017.38,,TXN-MNQBMAXS-RTR5P8,2025-05-24 14:23:57,not available
6486,6486,apple_pay,414.23,completed,TXN-MNQBMAXK-PSVCPE,2025-03-29 23:25:35,2025-03-29 23:18:01
2054,2054,apple_pay,2712.59,completed,TXN-MNQBMAX7-WV7V72,2025-04-30 22:39:23,2025-04-30 22:34:23
8041,8041,credit_card,369.99,failed,TXN-MNQBMAXO-3E2BB6,,#N/A
6198,6198,google_pay,2314.49,completed,TXN-MNQBMAXJ-2SQA0T,2024-07-05 23:48:34,2024-07-05 23:38:49
9968,9968,  credit_card  ,1651.08,COMPLETED,,,2025-06-22 22:10:14
8050,8050,credit_card,385.64,PENDING,TXN-MNQBMAXO-7TIKCO,,2024-11-03 07:42:44
5138,5138,apple_pay,1811.12,completed,TXN-MNQBMAXH-3CHOM3,2023-08-26 04:20:55,2023-08-26 04:11:13
6344,6344,debit_card,3607.45,completed,TXN-MNQBMAXJ-WTNTJC,2025-04-21 15:16:51,2025-04-21 15:09:28
5413,5413,paypal,Inf,  completed  ,TXN-MNQBMAXH-69RJ0E,2025-04-24 05:31:38,2025-04-24 05:27:46
8010,8010,credit_card,3767.16,refunded,"TXN-MNQBMAXO-GB40Y9
",2025-06-22 16:22:45,2025-06-22 16:20:02
5757,5757,,2868.46,complted,TXN-MNQBMAXI-WE7YLT,2025-04-17 12:20:17,2025-04-17 12:13:54
2763,2763,  credit_card  ,1115.97,pending,TXN-MNQBMAX9-H6F26E,,2024-08-05 21:05:55
2583,2583,paypal,3441.1,completed,TXN-MNQBMAX9-CYRQUL,2025-03-26 17:02:06,2025-03-26 16:56:01
3687,3687,PAYPAL,1052.79,,TXN-MNQBMAXD-I25SAR,2025-02-12 14:07:06,2025-02-12 13:58:38
4566,4566,TBD,1306.53,completed,TXN-MNQBMAXF-LQG220,2023-10-03 10:53:23,2023-10-03 10:50:28
8604,8604,DEBIT_CARD,4190.16,,TXN-MNQBMAXQ-98J7AC,2025-04-16 11:43:51,2025-04-16 11:34:06
7956,7956,credit_card,1280.74,completed,TXN-MNQBMAXO-0H7ZD3,2025-07-19 14:48:26,2025-07-19 14:40:20
4334,4334,credit_card,2579.69,completed,TXN-MNQBMAXE-EUBXSM,2024-10-12 20:34:45,10-12-2024
9027,9027,debit_card,,FAILED,TXN-MNQBMAXR-U26J9J,,2025-01-11 12:31:59
9485,9485,credit_card,1432.5,COMPLETED,"TXN-MNQBMAXS-F96BS8
",07-22-2025,2025-07-22 13:42:15
6575,6575,paypal,N/A,,,2024-01-07 18:10:03,2024-01-07 18:01:24
9169,9169,CREDIT_CARD,,completed,,2023-06-06 16:58:48,2023-06-06 16:52:29
1412,1412,debit_card,1799.93,completed,TXN-MNQBMAX5-2QCGI4,2024-08-04 13:47:13,2024-08-04 13:39:55
279,279,credit_card,644.38,completed,TXN-MNQBMAX0-9QGDEC,2024-07-16 17:50:41,2024-07-16 17:48:21
9783,9783,TBD,N/A,COMPLETED,--,2025-06-27 14:41:49,2025-06-27 14:32:48
476,476,debit_card,1123.08,,  TXN-MNQBMAX1-F7X3PH  	,2024-10-29 01:36:41,2024-10-29 01:28:11
4635,4635,credit_card,UNKNOWN,completed,,2025-05-20 22:36:45,2025-05-20 22:31:20,extra_col_value
1769,1769,paypal,771.35,complted,TXN-MNQBMAX6-VOQGXV,2025-03-05 17:44:30,2025-03-05 17:41:15
2658,2658,debit_card,null,pending,TXN-MNQBMAX9-MWFDDD,,2025-05-30 21:46:27
7069,7069,credit_card,11651.16,completed,TXN-MNQBMAXL-RW5ID2,2025-04-09 17:34:48,2025-04-09 17:25:15
8350,8350,,0,completed,TXN-MNQBMAXP-EPQAGW,2025-01-11 07:38:26,UNKNOWN
6311,6311,debit_card,505.82,COMPLETED,TXN-MNQBMAXJ-3RP93K,2024-03-06 06:52:58,2024-03-06 06:45:02
1842,1842,credit_card,834.06,completed,TXN-MNQBMAAX6-T1OOLAA8,2024-09-25 03:12:07,
3383,3383,CREDIT_CARD,,completed,TXN-MNQBMAXC-RAECSI,2024-11-01 21:48:34,2024-11-01 21:41:02
3852,3852,credit_card,2637.07,failed,TXN-MNQBMAAXD-VFIINCQ,,2025-06-01 14:13:12
8527,8527,google_pay,3441.93,REFUNDED,TXN-MNQBMAXQ-NKUQBP,2024-04-10 21:12:12,
8073,8073,credit_card,4261.81,completed,TXN-MNQBMAXO-K3C53Y,2022-11-24 15:08:50,2022-11-24 15:04:42
3620,3620,credit_card,abc,pending,TXN-MNQBMAXD-042HGW,,2025-05-15 01:41:45
2196,2196,debit_card_typo,3926.7,not available,TXN-MNQBMAX8-6TEDFZ,2023-12-29 12:23:24,2023-12-29 12:19:54
5674,5674,google_pay,EMPTY,pending,"TXN-MNQBMAXI-8MD30T
",,2025-05-13 04:27:23
5725,5725,paypal,1021.67,pending,,,2024-10-09 13:43:03
5589,5589,paypal,Inf,COMPLETED,TXN-MNQBMAXI-5TZ3H4,2025-06-15 10:09:02,2025-06-15 10:01:37
7001,7001,paypal,2456.84,completed,,,2025-06-11 21:49:55
6783,6783,credit_card,1009.86,,UNKNOWN,2025-05-02 03:14:12,2025-05-02 03:11:49
7081,7081,,4296.22,completed,TXN-MNQBMAXL-4Y0Q75,  2024-07-29 20:49:33  
391,391,,737.14,refunded,TXN-MNQBMAX1-N7XEM2,2025-02-16 12:42:11,2025-02-16 12:36:48
81,81,CREDIT_CARD,292.54,completed,TXN-MNQBMAX0-YQS3I8,2024-09-03 21:36:05,2024-09-03 21:33:02
5418,5418,credit_card,94.79,completed,TXN-MNQBMAXH-O5UWJK,1733539331,2024-12-07 02:38:37
8935,8935,debit_card,2514.91,completed,TXN-MNQBMAXR-C7MM3W,2025-06-28 17:26:36,2025-06-28 17:17:47
8839,8839,credit_card,1466130,completed,TXN-MNQBMAXQ-L73GI9,2024-06-23 14:11:02,2024-06-23 14:03:13
1909,1909,,UNKNOWN,completed,TXN-MNQBMAX7-PLPA0I,,
2104,2104,paypal,252.05,completed,TXN-MNQBMAX7-9RGAZ5,2025-05-09 04:51:52,2025-05-09 04:42:07
3352,3352,paypal,0,completed,TXN-MNQBMAXC-BHJKZB,2025-04-20 01:34:01,2025-04-20 01:33:57
6500,6500,apple_pay,122.63,complted,TXN-MNQBMAXK-G2824I,2025-01-27 00:05:38,2025-01-26 23:58:34
9532,9532,paypal,1345.12,refunded,TXN-MNQBMAXS-DDV1SG,2024-02-21 05:01:04,2024-02-21 04:55:10
924,924,debit_card,713.09,completed,TXN-MNQBMAX3-68AQ03,2024-03-06 12:53:50,2024-03-06 12:53:43
3468,3468,paypal,383.85,refunded,,2025-03-10 16:35:19,2025-03-10 16:26:27
4955,4955,credit_card,$338.35,completed,,03-08-2025,2025-03-08 11:51:51
2393,2393,PAYPAL,527,completed,TXN-MNQBMAX8-HRX4JR,,
6842,6842,CREDIT_CARD,1190.93,complted,  TXN-MNQBMAXL-75ENQK  	,2024-03-27 21:54:28,2024-03-27 21:44:56
3182,3182,paypal,-25763.4,refunded,TXN-MNQBM...,2025-06-01 17:16:25,2025-06-01 17:12:55
6335,6335,credit_card,1939.09,completed,TXN-MNQBMAXJ-0X7S7J,2023-10-22 20:53:33,
